"command_id","indicator_id","indicator_type"
"mimikatz-dcsync-user","indicator_2074","success"
"mimikatz-dcsync-user","indicator_2075","success"
"mimikatz-dcsync-user","indicator_2076","success"
"mimikatz-dcsync-user","indicator_2077","success"
"mimikatz-dcsync-user","indicator_2078","failure"
"mimikatz-dcsync-user","indicator_2079","failure"
"mimikatz-dcsync-user","indicator_2080","failure"
"mimikatz-dcsync-all","indicator_2081","success"
"mimikatz-dcsync-all","indicator_2082","success"
"mimikatz-dcsync-all","indicator_2083","failure"
"mimikatz-dcsync-all","indicator_2084","failure"
"mimikatz-sekurlsa-ekeys","indicator_2085","success"
"mimikatz-sekurlsa-ekeys","indicator_2086","success"
"mimikatz-sekurlsa-ekeys","indicator_2087","success"
"mimikatz-sekurlsa-ekeys","indicator_2088","success"
"mimikatz-sekurlsa-ekeys","indicator_2089","success"
"mimikatz-sekurlsa-ekeys","indicator_2090","success"
"mimikatz-sekurlsa-ekeys","indicator_2091","failure"
"mimikatz-sekurlsa-ekeys","indicator_2092","failure"
"mimikatz-minidump-parse","indicator_2093","success"
"mimikatz-minidump-parse","indicator_2094","success"
"mimikatz-minidump-parse","indicator_2095","failure"
"mimikatz-minidump-parse","indicator_2096","failure"
"mimikatz-minidump-parse","indicator_2097","failure"
"rbcd-set-msds","indicator_2098","success"
"rbcd-set-msds","indicator_2099","success"
"rbcd-set-msds","indicator_2100","failure"
"rbcd-set-msds","indicator_2101","failure"
"rbcd-get-st","indicator_2102","success"
"rbcd-get-st","indicator_2103","success"
"rbcd-get-st","indicator_2104","failure"
"rbcd-get-st","indicator_2105","failure"
"rubeus-s4u-impersonate","indicator_2106","success"
"rubeus-s4u-impersonate","indicator_2107","success"
"rubeus-s4u-impersonate","indicator_2108","success"
"rubeus-s4u-impersonate","indicator_2109","failure"
"rubeus-s4u-impersonate","indicator_2110","failure"
"impacket-get-st-constrained","indicator_2111","success"
"impacket-get-st-constrained","indicator_2112","success"
"impacket-get-st-constrained","indicator_2113","failure"
"rubeus-monitor","indicator_2114","success"
"rubeus-monitor","indicator_2115","success"
"rubeus-monitor","indicator_2116","success"
"rubeus-monitor","indicator_2117","success"
"rubeus-monitor","indicator_2118","failure"
"addcomputer-create","indicator_2119","success"
"addcomputer-create","indicator_2120","failure"
"addcomputer-create","indicator_2121","failure"
"bloodyad-rbcd","indicator_2122","success"
"bloodyad-rbcd","indicator_2123","failure"
"bloodyad-rbcd","indicator_2124","failure"
"rubeus-tgtdeleg","indicator_2125","success"
"rubeus-tgtdeleg","indicator_2126","success"
"rubeus-tgtdeleg","indicator_2127","failure"
"mimikatz-lsadump-sam","indicator_2128","success"
"mimikatz-lsadump-sam","indicator_2129","success"
"mimikatz-lsadump-sam","indicator_2130","success"
"mimikatz-lsadump-sam","indicator_2131","success"
"mimikatz-lsadump-sam","indicator_2132","success"
"mimikatz-lsadump-sam","indicator_2133","success"
"mimikatz-lsadump-sam","indicator_2134","failure"
"mimikatz-lsadump-sam","indicator_2135","failure"
"mimikatz-lsadump-sam","indicator_2136","failure"
"mimikatz-lsadump-sam","indicator_2137","failure"
"mimikatz-lsadump-sam","indicator_2138","failure"
"mimikatz-lsadump-secrets","indicator_2139","success"
"mimikatz-lsadump-secrets","indicator_2140","success"
"mimikatz-lsadump-secrets","indicator_2141","success"
"mimikatz-lsadump-secrets","indicator_2142","success"
"mimikatz-lsadump-secrets","indicator_2143","success"
"mimikatz-lsadump-secrets","indicator_2144","success"
"mimikatz-lsadump-secrets","indicator_2145","success"
"mimikatz-lsadump-secrets","indicator_2146","failure"
"mimikatz-lsadump-secrets","indicator_2147","failure"
"mimikatz-lsadump-secrets","indicator_2148","failure"
"mimikatz-lsadump-secrets","indicator_2149","failure"
"mimikatz-lsadump-secrets","indicator_2150","failure"
"mimikatz-lsadump-cache","indicator_2151","success"
"mimikatz-lsadump-cache","indicator_2152","success"
"mimikatz-lsadump-cache","indicator_2153","success"
"mimikatz-lsadump-cache","indicator_2154","success"
"mimikatz-lsadump-cache","indicator_2155","success"
"mimikatz-lsadump-cache","indicator_2156","success"
"mimikatz-lsadump-cache","indicator_2157","failure"
"mimikatz-lsadump-cache","indicator_2158","failure"
"mimikatz-lsadump-cache","indicator_2159","failure"
"mimikatz-lsadump-cache","indicator_2160","failure"
"mimikatz-lsadump-cache","indicator_2161","failure"
"crackmapexec-validate-admin","indicator_2162","success"
"crackmapexec-validate-admin","indicator_2163","success"
"crackmapexec-validate-admin","indicator_2164","success"
"crackmapexec-validate-admin","indicator_2165","failure"
"crackmapexec-validate-admin","indicator_2166","failure"
"crackmapexec-validate-admin","indicator_2167","failure"
"kerbrute-validate-creds","indicator_2168","success"
"kerbrute-validate-creds","indicator_2169","success"
"kerbrute-validate-creds","indicator_2170","failure"
"kerbrute-validate-creds","indicator_2171","failure"
"kerbrute-validate-creds","indicator_2172","failure"
"cme-smb-auth-test","indicator_2173","success"
"cme-smb-auth-test","indicator_2174","success"
"cme-smb-auth-test","indicator_2175","failure"
"cme-smb-auth-test","indicator_2176","failure"
"impacket-getuserspns-kerberoast","indicator_2177","success"
"impacket-getuserspns-kerberoast","indicator_2178","success"
"impacket-getuserspns-kerberoast","indicator_2179","success"
"impacket-getuserspns-kerberoast","indicator_2180","success"
"impacket-getuserspns-kerberoast","indicator_2181","failure"
"impacket-getuserspns-kerberoast","indicator_2182","failure"
"impacket-getuserspns-kerberoast","indicator_2183","failure"
"impacket-getuserspns-list","indicator_2184","success"
"impacket-getuserspns-list","indicator_2185","success"
"impacket-getuserspns-list","indicator_2186","success"
"impacket-getuserspns-list","indicator_2187","success"
"impacket-getuserspns-list","indicator_2188","failure"
"impacket-getuserspns-list","indicator_2189","failure"
"rubeus-kerberoast","indicator_2190","success"
"rubeus-kerberoast","indicator_2191","success"
"rubeus-kerberoast","indicator_2192","success"
"rubeus-kerberoast","indicator_2193","success"
"rubeus-kerberoast","indicator_2194","success"
"rubeus-kerberoast","indicator_2195","success"
"rubeus-kerberoast","indicator_2196","failure"
"rubeus-kerberoast","indicator_2197","failure"
"rubeus-kerberoast","indicator_2198","failure"
"rubeus-kerberoast-aes","indicator_2199","success"
"rubeus-kerberoast-aes","indicator_2200","success"
"rubeus-kerberoast-aes","indicator_2201","success"
"rubeus-kerberoast-aes","indicator_2202","failure"
"rubeus-kerberoast-aes","indicator_2203","failure"
"powerview-kerberoast","indicator_2204","success"
"powerview-kerberoast","indicator_2205","success"
"powerview-kerberoast","indicator_2206","success"
"powerview-kerberoast","indicator_2207","failure"
"powerview-kerberoast","indicator_2208","failure"
"setspn-list-user-spns","indicator_2209","success"
"setspn-list-user-spns","indicator_2210","success"
"setspn-list-user-spns","indicator_2211","success"
"setspn-list-user-spns","indicator_2212","success"
"setspn-list-user-spns","indicator_2213","failure"
"setspn-list-user-spns","indicator_2214","failure"
"targeted-kerberoast-set","indicator_2215","success"
"targeted-kerberoast-set","indicator_2216","success"
"targeted-kerberoast-set","indicator_2217","failure"
"targeted-kerberoast-set","indicator_2218","failure"
"targeted-kerberoast-cleanup","indicator_2219","success"
"targeted-kerberoast-cleanup","indicator_2220","success"
"targeted-kerberoast-cleanup","indicator_2221","failure"
"ad-lsass-dump-procdump","indicator_2222","success"
"ad-lsass-dump-procdump","indicator_2223","success"
"ad-lsass-dump-procdump","indicator_2224","success"
"ad-lsass-dump-procdump","indicator_2225","success"
"ad-lsass-dump-procdump","indicator_2226","success"
"ad-lsass-dump-procdump","indicator_2227","success"
"ad-lsass-dump-procdump","indicator_2228","failure"
"ad-lsass-dump-procdump","indicator_2229","failure"
"ad-lsass-dump-procdump","indicator_2230","failure"
"ad-lsass-dump-procdump","indicator_2231","failure"
"ad-lsass-dump-procdump","indicator_2232","failure"
"ad-sam-dump-reg-save","indicator_2233","success"
"ad-sam-dump-reg-save","indicator_2234","success"
"ad-sam-dump-reg-save","indicator_2235","success"
"ad-sam-dump-reg-save","indicator_2236","success"
"ad-sam-dump-reg-save","indicator_2237","success"
"ad-sam-dump-reg-save","indicator_2238","success"
"ad-sam-dump-reg-save","indicator_2239","failure"
"ad-sam-dump-reg-save","indicator_2240","failure"
"ad-sam-dump-reg-save","indicator_2241","failure"
"ad-sam-dump-reg-save","indicator_2242","failure"
"crackmapexec-sam-dump","indicator_2243","success"
"crackmapexec-sam-dump","indicator_2244","success"
"crackmapexec-sam-dump","indicator_2245","success"
"crackmapexec-sam-dump","indicator_2246","success"
"crackmapexec-sam-dump","indicator_2247","success"
"crackmapexec-sam-dump","indicator_2248","failure"
"crackmapexec-sam-dump","indicator_2249","failure"
"crackmapexec-sam-dump","indicator_2250","failure"
"crackmapexec-sam-dump","indicator_2251","failure"
"crackmapexec-sam-dump","indicator_2252","failure"
"ad-dcsync-ntds-credentials","indicator_2253","success"
"ad-dcsync-ntds-credentials","indicator_2254","success"
"ad-dcsync-ntds-credentials","indicator_2255","success"
"ad-dcsync-ntds-credentials","indicator_2256","success"
"ad-dcsync-ntds-credentials","indicator_2257","success"
"ad-dcsync-ntds-credentials","indicator_2258","success"
"ad-dcsync-ntds-credentials","indicator_2259","success"
"ad-dcsync-ntds-credentials","indicator_2260","failure"
"ad-dcsync-ntds-credentials","indicator_2261","failure"
"ad-dcsync-ntds-credentials","indicator_2262","failure"
"ad-dcsync-ntds-credentials","indicator_2263","failure"
"ad-dcsync-ntds-credentials","indicator_2264","failure"
"ad-dcsync-ntds-credentials","indicator_2265","failure"
"download-powerview","indicator_2266","success"
"download-powerview","indicator_2267","success"
"download-powerview","indicator_2268","failure"
"download-powerview","indicator_2269","failure"
"download-powerview","indicator_2270","failure"
"curl-download-powerview","indicator_2271","success"
"curl-download-powerview","indicator_2272","success"
"curl-download-powerview","indicator_2273","failure"
"curl-download-powerview","indicator_2274","failure"
"download-sharphound","indicator_2275","success"
"download-sharphound","indicator_2276","success"
"download-sharphound","indicator_2277","failure"
"download-sharphound","indicator_2278","failure"
"download-sharphound","indicator_2279","failure"
"import-sharphound","indicator_2280","success"
"import-sharphound","indicator_2281","success"
"import-sharphound","indicator_2282","success"
"import-sharphound","indicator_2283","failure"
"import-sharphound","indicator_2284","failure"
"import-sharphound","indicator_2285","failure"
"download-powerup","indicator_2286","success"
"download-powerup","indicator_2287","success"
"download-powerup","indicator_2288","failure"
"download-powerup","indicator_2289","failure"
"download-powerup","indicator_2290","failure"
"set-executionpolicy-bypass","indicator_2291","success"
"set-executionpolicy-bypass","indicator_2292","success"
"set-executionpolicy-bypass","indicator_2293","failure"
"set-executionpolicy-bypass","indicator_2294","failure"
"powershell-ep-bypass-flag","indicator_2295","success"
"powershell-ep-bypass-flag","indicator_2296","success"
"powershell-ep-bypass-flag","indicator_2297","failure"
"powershell-ep-bypass-flag","indicator_2298","failure"
"ad-dcsync-secretsdump-user","indicator_2299","success"
"ad-dcsync-secretsdump-user","indicator_2300","success"
"ad-dcsync-secretsdump-user","indicator_2301","success"
"ad-dcsync-secretsdump-user","indicator_2302","success"
"ad-dcsync-secretsdump-user","indicator_2303","success"
"ad-dcsync-secretsdump-user","indicator_2304","success"
"ad-dcsync-secretsdump-user","indicator_2305","success"
"ad-dcsync-secretsdump-user","indicator_2306","failure"
"ad-dcsync-secretsdump-user","indicator_2307","failure"
"ad-dcsync-secretsdump-user","indicator_2308","failure"
"ad-dcsync-secretsdump-user","indicator_2309","failure"
"ad-dcsync-secretsdump-user","indicator_2310","failure"
"ad-dcsync-secretsdump-user","indicator_2311","failure"
"ad-dcsync-secretsdump-krbtgt","indicator_2312","success"
"ad-dcsync-secretsdump-krbtgt","indicator_2313","success"
"ad-dcsync-secretsdump-krbtgt","indicator_2314","success"
"ad-dcsync-secretsdump-krbtgt","indicator_2315","success"
"ad-dcsync-secretsdump-krbtgt","indicator_2316","success"
"ad-dcsync-secretsdump-krbtgt","indicator_2317","failure"
"ad-dcsync-secretsdump-krbtgt","indicator_2318","failure"
"ad-dcsync-secretsdump-krbtgt","indicator_2319","failure"
"ad-dcsync-secretsdump-all","indicator_2320","success"
"ad-dcsync-secretsdump-all","indicator_2321","success"
"ad-dcsync-secretsdump-all","indicator_2322","success"
"ad-dcsync-secretsdump-all","indicator_2323","success"
"ad-dcsync-secretsdump-all","indicator_2324","success"
"ad-dcsync-secretsdump-all","indicator_2325","success"
"ad-dcsync-secretsdump-all","indicator_2326","failure"
"ad-dcsync-secretsdump-all","indicator_2327","failure"
"ad-dcsync-secretsdump-all","indicator_2328","failure"
"net-accounts-policy","indicator_2329","success"
"net-accounts-policy","indicator_2330","success"
"net-accounts-policy","indicator_2331","success"
"net-accounts-policy","indicator_2332","success"
"net-accounts-policy","indicator_2333","success"
"net-accounts-policy","indicator_2334","failure"
"net-accounts-policy","indicator_2335","failure"
"net-accounts-policy","indicator_2336","failure"
"enum4linux-policy","indicator_2337","success"
"enum4linux-policy","indicator_2338","success"
"enum4linux-policy","indicator_2339","success"
"enum4linux-policy","indicator_2340","success"
"enum4linux-policy","indicator_2341","success"
"enum4linux-policy","indicator_2342","failure"
"enum4linux-policy","indicator_2343","failure"
"enum4linux-policy","indicator_2344","failure"
"enum4linux-policy","indicator_2345","failure"
"crackmapexec-policy","indicator_2346","success"
"crackmapexec-policy","indicator_2347","success"
"crackmapexec-policy","indicator_2348","success"
"crackmapexec-policy","indicator_2349","success"
"crackmapexec-policy","indicator_2350","success"
"crackmapexec-policy","indicator_2351","success"
